id,x,y,split,EUNIS_cls,EUNIS_label,bioclim_precipitation,bioclim_precipitation_of_driest_quarter,bioclim_precipitation_of_wettest_quarter,bioclim_maximum_temperature,bioclim_minimum_temperature,bioclim_mean_temperature_of_driest_quarter,bioclim_mean_temperature_of_wettest_quarter,bioclim_isothermality_,bioclim_temperature_seasonality_(standard_deviation_x100),bioclim_aridity_index,bioclim_evapotranspiration,lulc_arable_land_100,lulc_plantations_fields_and_crops_100,lulc_herbaceous_crops_100,lulc_woody_plant_crops_100,lulc_vineyards_100,lulc_meadows_100,lulc_wetlands_100,lulc_vegetated_shoreline_100,lulc_scree_100,lulc_roads_rails_paths_100,lulc_public_parks_100,lulc_high_altitude_grasslands_and_rough_pastures_100,lulc_herbaceous_crops_100,lulc_grasslands_and_meadows_100,lulc_glaciers_rocks_scree_and_moraines_100,lulc_buildings_100,lulc_arable_land_100,lulc_surroundings_of_blocks_of_flats_100,edaph_soil_moisture_25.,edaph_soil_ph_25.,edaph_phosphorus_load_25.,edaph_nitrogen_load_25.,edaph_soil_aeration_25.,edaph_soil_humus_25.,geol_massive_limestones,geol_gravel_and_sand_(glacial_deposit),lulc_glaciers_rocks_scree_and_moraines_100,lulc_screes_sand_100,lulc_scree_100,lulc_rock_slabs_and_limestone_pavement_100,lulc_rocks_100,lulc_cliffs_100,hydro_distance_to_lake_all,hydro_distance_to_river_all,pop_human_population_density_sum_100,trans_euclidean_distance_to_roads_all,vege_canopy_height_max_100,vege_coniferous_leaf_type_100,vege_deciduous_leaf_type_100,lulc_normal_dense_forest_100,lulc_forests_100
2748542_1235933,2748542,1235933,test,11,"Inland cliffs, rock pavements and outcrops",2.64197342,2.77988652,2.60980683,-1.2665858,-0.84926445,-1.08367721,-0.43359499,-1.04602764,-1.77044978,-1.59689605,-1.16017572,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,1.41356533,-0.75228646,-0.12727095,2.5498649,-0.37988202,1.25485714,1.45987732,-0.4880496,-0.40593677,-0.27241302,-0.33310121,0.60221035,-0.08422729,0.04412752,1.38165303,-0.5094319,1.74000037,-0.30100988,1.45987732,1.14467275,1.41356533,1.2924168,1.05976054,1.10768596,-0.87620259,0.52265462,-0.32325152,-0.13360174,-0.8107402,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2529549_1176772,2529549,1176772,train,12,Arable land and market gardens,-0.79715964,-0.42244567,-1.1644716,0.54428889,0.81134618,0.94828762,-0.53922205,-0.98907194,0.27809864,1.08404305,0.79474365,-0.38489139,3.41000567,3.93805744,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.4742687,-0.12727095,-0.40987475,3.93805744,-0.88742522,-0.33258322,-0.4880496,-0.38489139,-0.27241302,-0.01737574,0.56431362,0.13357034,2.09535537,-0.32371238,-0.02244605,-0.36108193,1.63016949,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.35870074,2.08794797,-0.32325152,0.03550508,-0.49510025,-0.50642512,-0.05027336,-0.03873382,-0.34230257
2733916_1191186,2733916,1191186,train,5,Alpine and subalpine grasslands,1.70126293,2.00003247,1.68140137,-2.43084402,-1.89251866,-1.94610865,-1.21452317,-1.7181048,-2.15160456,-1.72674211,-1.82562389,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,5.84959509,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-0.22627996,4.17215315,-0.4880496,-0.40593677,-0.27241302,0.14833653,-0.50832851,0.0402285,-0.61550585,0.76426758,0.06692589,3.00064975,-0.30100988,4.17215315,-0.2667513,5.84959509,-0.16070638,6.53743068,-0.20383039,-0.39296626,0.12994067,-0.32325152,1.95307774,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2514327_1168524,2514327,1168524,train,10,Mixed deciduous and coniferous woodland,1.20360241,1.75256402,0.63527598,-0.25221711,-0.15376165,3.15051106,-2.38116817,-0.26288687,-0.4845913,-0.56576563,0.33934097,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.53915562,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.19653209,0.38282866,-0.4880496,-0.40593677,-0.27241302,-0.09761536,0.31716106,-0.0219994,-0.18989339,-0.1323085,0.07239764,3.00064975,-0.30100988,0.38282866,-0.2667513,0.53915562,-0.16070638,0.79226056,0.1047617,-1.18679794,0.75272437,-0.32325152,-0.33727055,0.06854251,1.33992704,-0.90397626,0.52371928,0.5461138
2500671_1146310,2500671,1146310,test,3,Mesic grasslands,1.81874866,2.51936647,1.10175802,-0.62519803,-0.15376165,-0.073264,-1.86846152,-1.42763077,-1.19301171,-0.94384678,-0.00392189,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.32456684,-0.12727095,-0.40987475,-0.37988202,1.33642701,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.80058422,0.33528558,0.17712986,-0.81391249,0.22171673,-0.16835941,2.79054152,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.31538647,4.27211778,-0.32325152,-0.1150864,-0.26964315,-0.0572336,-0.18201763,-0.19069483,-0.21002725
2614108_1267434,2614108,1267434,train,14,"Buildings of cities, towns and villages",-1.26745866,-1.30338558,-1.10890993,1.10376028,1.12783903,0.68892171,0.92294136,0.23832322,0.41110974,2.22210552,1.21811942,-0.40593677,-0.39536105,-0.35668808,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.89443409,4.53764389,-0.40987475,-0.35668808,-0.19408133,-0.33258322,1.17728952,-0.40593677,3.36519693,-0.76569743,0.65658392,-0.8434076,0.28903056,0.45197704,-0.84685655,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.69415415,-0.49526851,2.96924965,-0.22926436,-0.01036747,-0.52392609,-0.40334801,-0.68210122,-0.04221527
2682878_1244250,2682878,1244250,train,14,"Buildings of cities, towns and villages",-0.2747426,-0.38806794,-0.11620096,0.79700961,0.87777061,0.35795171,1.09384358,-0.49070964,0.80621229,0.72505691,1.01300116,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.74987333,0.82298948,-0.40987475,-0.37988202,0.20732829,-0.33258322,4.12297002,-0.40593677,0.7376348,0.3541686,0.76862641,-0.85585318,0.00543548,0.00296943,-0.70641494,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.06716801,2.04513743,0.89719045,-0.20457723,-0.26964315,-0.52392609,0.37130832,-0.68210122,-0.84376426
2552214_1204605,2552214,1204605,test,9,Coniferous woodland,0.6851959,1.39437029,-0.04015227,-0.37944892,-0.61091798,-0.14009448,-2.49747662,1.14107093,-0.77115477,-0.47410959,0.07021449,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.51693347,-0.18593809,-0.17106081,-0.26060936,-0.62397057,-0.12727095,-0.40987475,-0.37988202,-0.61481013,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.183088,0.04858861,-0.50737697,-0.64980107,-0.02725223,0.59403791,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,3.0283092,2.85795713,-0.32325152,0.08487934,1.54528656,2.3024803,0.02086855,1.85189801,1.63985306
2814364_1173500,2814364,1173500,test,5,Alpine and subalpine grasslands,-0.76516918,-1.26917847,-0.3406465,-1.87834423,-2.74822155,-2.40119239,-0.98071945,1.68499779,0.70223794,-1.11570186,-1.79396195,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.13394136,-0.75228646,-0.12727095,3.86782958,-0.37988202,2.03191748,-0.04170146,-0.4880496,-0.40593677,-0.27241302,-0.05051819,0.30892264,-0.70650624,-1.03891991,1.20751867,-0.38905337,-0.36108193,-0.30100988,-0.04170146,-0.13805002,0.13394136,-0.16070638,-0.26558029,-0.20383039,1.3441453,-0.52122561,-0.32325152,-0.09348516,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2573543_1179716,2573543,1179716,train,10,Mixed deciduous and coniferous woodland,-0.50836474,-0.64304319,-0.46657198,0.51814537,0.47140942,-0.04462237,0.50518038,0.19275866,0.44648638,0.50737382,0.44336001,1.26190932,0.24172105,0.36232422,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.89443409,-0.12727095,-0.40987475,0.36232422,-0.94323618,-0.12817982,-0.4880496,1.26190932,-0.27241302,0.6402403,0.02222567,-0.48870861,0.53855026,-0.79286776,0.24931759,-0.36108193,-0.30100988,-0.12817982,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.58837463,0.14807742,-0.32325152,-0.27555273,0.69982241,0.3277877,0.5926387,1.22431876,0.65667228
2641541_1103534,2641541,1103534,train,6,"Arctic, alpine and subalpine scrub",0.09617425,-0.37902566,0.16557608,-1.39730341,-1.57016483,-1.59127062,-1.65127328,0.78509786,-0.82910146,-1.19971989,-1.50257175,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.90704751,-0.75228646,-0.12727095,1.40232669,-0.37988202,1.49312703,1.02355469,-0.4880496,-0.40593677,-0.27241302,-1.04130309,-1.45739436,-0.46381745,-0.96846082,2.41206791,-1.30465972,-0.36108193,-0.30100988,1.02355469,0.67276805,0.90704751,8.8777198,3.45510131,0.66408485,0.30207851,0.19008241,-0.32325152,-0.24469382,-1.14892586,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2621713_1264291,2621713,1264291,train,16,Transport networks and other constructed hard-surfaced areas,-0.9931691,-1.00277241,-0.97156105,1.04798743,0.94028771,0.56162556,0.84698482,0.60283964,0.54361364,1.65307429,1.13257745,3.10601043,2.08446389,2.44204798,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,2.56254062,-0.12727095,-0.40987475,2.44204798,-1.0205129,0.00546855,-0.36270149,3.10601043,-0.27241302,-0.73081064,0.4852248,-0.48870861,0.00257754,0.32677299,-0.92893281,-0.36108193,3.56134885,0.00546855,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.31961377,-0.29040029,-0.29543262,-0.26938095,-0.64164737,-0.52392609,-0.70372496,-0.358444,-0.59895619
2642599_1132120,2642599,1132120,train,11,"Inland cliffs, rock pavements and outcrops",-1.51935303,-1.12202815,-1.62762852,0.01618973,-0.62850092,3.21734154,-1.99663818,1.50843515,0.86174982,0.78997993,-0.57990455,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.49565469,-0.12727095,-0.40987475,-0.37988202,-1.15789373,1.07858638,-0.41642211,-0.40593677,-0.27241302,-1.48262101,0.07659923,-0.68783787,-0.6285864,0.72397203,-0.58603641,-0.36108193,-0.30100988,1.07858638,-0.2667513,-0.26060936,-0.16070638,1.96561276,3.25818704,-1.01779379,0.72685253,-0.30709861,0.11326954,0.39545532,-0.42475394,1.09853672,-0.63078971,1.3042291
2678797_1279857,2678797,1279857,train,7,Shrub plantations,-0.79787179,-0.33372895,-1.05259742,0.61574785,0.44015086,0.86713633,0.58113692,0.60283964,0.8500844,1.29408814,0.95693125,-0.40593677,3.24902256,-0.04743548,6.9297231,9.4986475,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.60258459,-0.12727095,-0.40987475,-0.04743548,-0.20266763,-0.33258322,-0.39851524,-0.40593677,-0.27241302,-1.28202196,0.74555884,1.14788502,1.15696342,0.46492918,-0.45836222,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.09169958,1.21121159,-0.27569018,-0.22000669,-1.1151073,-0.52392609,-0.89343672,-0.68210122,-0.87140388
2730895_1255673,2730895,1255673,test,16,Transport networks and other constructed hard-surfaced areas,-0.3942336,-0.52199606,-0.18307876,0.49897345,0.47336308,0.07790018,0.57876328,-0.0350641,0.61157737,0.60284885,0.74332722,-0.40593677,-0.38851071,-0.34895676,-0.16684413,-0.16352087,2.30681676,-0.18593809,-0.17106081,-0.26060936,1.62155745,-0.12727095,-0.40987475,-0.34895676,-0.45167039,0.05263856,-0.4880496,-0.40593677,-0.27241302,1.13039973,-0.02390948,0.20824381,-0.2994842,-1.06918013,1.41662449,-0.36108193,-0.30100988,0.05263856,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.19457761,-0.26042717,-0.32325152,-0.06262625,0.81255097,1.08324617,-0.11614549,0.67962734,0.67641487
2561150_1230350,2561150,1230350,train,10,Mixed deciduous and coniferous woodland,0.48324562,1.07899943,-0.18517037,0.28808237,0.19985074,0.57753758,0.29748672,0.29243112,-0.03420482,-0.78726772,-0.54742141,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.61641633,-0.12727095,-0.40987475,-0.37988202,-0.84234713,0.08015441,-0.38060837,-0.40593677,-0.27241302,-0.02086442,0.62857329,-0.45759466,-0.51833606,0.52825076,-0.0917549,3.00064975,-0.30100988,0.08015441,-0.2667513,-0.26060936,-0.16070638,0.31805604,0.80873738,-1.1422023,-0.48986923,-0.29453524,-0.10582872,2.13147504,0.38029061,1.68084642,1.38022681,1.30028058
2681333_1245599,2681333,1245599,train,14,"Buildings of cities, towns and villages",-0.33263276,-0.41425643,-0.21439924,0.6697778,0.79767056,0.28475643,1.01195293,-0.52488305,0.70718306,0.59521085,0.7803726,-0.40593677,-0.24465346,-0.18659915,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.08690792,0.04550367,-0.40987475,-0.18659915,-0.49245532,-0.33258322,5.68982134,-0.40593677,0.56150547,-0.03307479,0.2314815,-0.95541781,-0.60066657,9.118e-05,-0.30332927,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.57296992,0.20426488,-0.19672041,-0.08731338,0.51945673,-0.52392609,0.86139703,-0.68210122,-0.72136023
2620134_1176621,2620134,1176621,train,2,Dry grasslands,0.44224086,0.13075423,0.96526724,-0.19295846,-0.08147624,-0.30398828,0.29511308,0.09593399,-0.75834818,-0.37099655,0.14412276,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.03899484,-0.12727095,-0.40987475,-0.37988202,1.34930647,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.46057332,-0.94002166,-0.18379192,-0.59396142,-0.8058199,1.14486085,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.27000704,-0.13349052,-0.32325152,-0.21074902,-0.25837029,0.38904109,-0.85127855,-0.08412477,-0.28899759
2593382_1121113,2593382,1121113,train,7,Shrub plantations,-1.81294556,-1.43006282,-1.87642252,0.85801117,0.41084597,0.99443248,-2.12718848,1.26922124,1.01301983,2.26411454,0.21976468,-0.40593677,4.36562882,0.20769792,8.77064339,8.82836619,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.3673388,-0.12727095,-0.40987475,0.20769792,-1.17506634,-0.33258322,-0.4880496,-0.40593677,-0.19333454,-2.94263327,1.24315934,-0.22112866,1.59840445,1.92420388,-1.82994783,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.3555041,0.68251907,-0.31696984,-0.20457723,-0.68673879,-0.52392609,-0.90397626,-0.68210122,-0.64238988
2667529_1212588,2667529,1212588,train,13,Cultivated areas of gardens and parks,-0.13771026,-0.70830116,0.52678055,0.71335034,0.77618031,-0.04939597,1.02026068,-0.30560364,0.79581486,0.58375385,0.9839397,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,3.11196493,-0.18593809,-0.17106081,-0.26060936,1.32215371,-0.12727095,-0.40987475,-0.37988202,0.8555941,-0.33258322,0.33566653,-0.40593677,-0.27241302,0.41173181,-0.0222618,-0.3766984,-0.11602676,-0.49496848,0.27120459,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.42287,0.17897516,-0.30530385,-0.32801287,0.05726966,-0.4422549,-0.36645962,-0.67815418,-0.30479166
2633454_1151740,2633454,1151740,train,2,Dry grasslands,1.48677509,1.31068654,1.74431048,-1.40601792,-1.04267675,-1.22847659,-0.53684841,-0.7014457,-1.69018665,-1.42122198,-1.22304337,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.66711801,-0.75228646,-0.12727095,2.70608916,-0.37988202,1.705638,0.63440207,-0.4880496,-0.40593677,-0.27241302,-0.76918611,0.56596131,-0.26468819,-0.47392815,1.2622055,-0.81037821,3.00064975,-0.30100988,0.63440207,0.54835681,0.66711801,3.42850787,1.67987414,0.4905018,0.00282954,-0.23475231,-0.32325152,1.54327141,-1.27292727,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2689307_1270500,2689307,1270500,train,7,Shrub plantations,-1.02624652,-0.6620661,-1.06756046,0.76912319,0.71170954,0.28157402,0.73305001,-0.00089069,0.9389698,1.72181632,1.15602735,1.24875596,4.43413227,1.51429017,6.49656539,5.27461055,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.41011076,-0.12727095,-0.40987475,1.51429017,-0.96899509,-0.33258322,-0.4880496,1.24875596,-0.27241302,-0.84070403,0.42755587,0.48826934,2.25342115,0.15263863,-0.5203754,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.89814036,-0.08240686,-0.32325152,-0.16754654,-0.94601447,-0.52392609,-0.85654832,-0.68210122,-0.86350685
2539214_1186726,2539214,1186726,train,7,Shrub plantations,-0.75789777,-0.41067364,-1.0823626,0.60703335,0.7429681,0.97215565,0.28443169,-0.57329539,0.44128766,1.17951809,0.93936663,0.81995641,3.87582914,0.34686159,7.47117025,6.17253457,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.23902291,-0.12727095,-0.40987475,0.34686159,-0.61266355,-0.33258322,-0.4880496,0.81995641,-0.27241302,-0.76744177,0.4242605,0.46337818,1.83627257,0.3325295,-0.60792342,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.1807135,-0.17851487,-0.32325152,-0.21383491,-1.00237874,-0.52392609,-0.85654832,-0.66631307,-0.90694053
2822095_1206198,2822095,1206198,train,5,Alpine and subalpine grasslands,-0.32832239,-0.46501263,0.53053472,-2.25655387,-2.31060181,-1.77903245,-1.13144571,-0.14327992,-0.78117182,-1.35629895,-1.88452239,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,0.84121102,-0.17106081,-0.22861877,-0.75228646,-0.12727095,3.85646782,-0.37988202,2.02333118,-0.30899821,-0.4880496,-0.40593677,-0.27241302,0.53209124,-0.32378793,-0.20868308,-0.93526481,-0.26326905,0.65240325,-0.36108193,-0.30100988,-0.30899821,-0.2667513,-0.22861877,-0.16070638,-0.14398939,-0.20383039,-1.02151609,-0.64819901,-0.32325152,1.04088836,-1.05874302,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2591528_1119747,2591528,1119747,train,7,Shrub plantations,-1.93854604,-1.56237015,-1.97622972,1.07587386,0.56518507,1.17264709,1.13182185,1.34326364,1.34117304,2.69948072,0.32414871,-0.40593677,2.4201308,0.34686159,4.44628554,6.55826249,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.30318086,-0.12727095,-0.40987475,0.34686159,-0.69852657,0.18628694,-0.4880496,-0.40593677,-0.27241302,-2.15244743,0.76697873,-0.3144705,0.85830922,0.80600226,-0.52584715,-0.36108193,-0.30100988,0.18628694,-0.2667513,-0.26060936,0.04273087,0.68282874,1.06911195,-0.53414221,0.32318568,-0.32325152,-0.2508656,-0.42746312,-0.43642125,-0.22944557,-0.07623069,-0.28504907
2647626_1137300,2647626,1137300,train,9,Coniferous woodland,-0.30510261,0.25009527,-0.67610812,-1.34501637,-1.4216867,-1.42260322,-1.58718495,0.3522346,-0.70065509,-0.99731281,-1.4178966,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.23146867,-0.12727095,-0.1712777,-0.37988202,-0.24774572,-0.33258322,0.38938714,-0.40593677,1.21210566,-0.74302102,-1.09655161,-0.41403513,-0.85919977,0.70526338,-0.39452512,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.40244936,0.54638027,-0.26581896,-0.20457723,0.94782523,2.26747837,-0.39807824,0.93223785,0.90937738
2498135_1117377,2498135,1117377,test,13,Cultivated areas of gardens and parks,-0.95493798,-0.65558296,-1.06664873,1.10376028,0.98717554,1.11377262,-0.35645163,0.33514789,0.75993103,0.38516576,-0.18809947,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.38872478,-0.12727095,-0.40987475,-0.37988202,-1.03339235,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.09600634,0.54948447,-0.48248582,-0.40753612,-0.04596088,-0.34163153,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.79066666,-0.61286778,-0.32325152,-0.00090843,0.82382382,-0.45975587,1.65976733,1.10590758,0.98834772
2692118_1197598,2692118,1197598,train,5,Alpine and subalpine grasslands,1.556322,1.35598325,1.94585561,-0.65308446,-0.50346671,-0.81476409,-0.03957043,-0.12049764,-1.0224684,-0.88656176,-0.06592272,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,2.77425975,-0.37988202,1.20548591,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.91571064,0.69118527,-0.00955382,-0.34026473,0.41743799,0.04139105,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.04168846,-0.32385581,-0.32325152,-0.13977352,0.13617965,-0.29057985,-0.0608129,-0.67026011,-0.27715204
2531362_1155406,2531362,1155406,train,10,Mixed deciduous and coniferous woodland,-0.68548353,-0.34123575,-1.00191617,0.93644174,1.44042456,1.37472973,0.6191152,-1.95162314,0.49441602,0.90454998,0.73091793,1.33819881,1.38230351,1.64958818,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.96846439,-0.26060936,-0.4742687,-0.12727095,-0.40987475,1.64958818,-1.0033403,-0.33258322,-0.4880496,1.33819881,-0.27241302,0.65593936,0.6071534,0.66873023,2.11074425,-0.55397269,-0.29056185,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.71690034,-0.70537725,-0.32325152,-0.22926436,0.575821,-0.42475394,1.09853672,1.05064903,0.74353966
2579215_1216462,2579215,1216462,train,7,Shrub plantations,0.05976098,0.60897145,-0.50636615,0.59483304,0.67849733,0.90373397,-1.43052459,-0.3682549,0.58862693,0.50355481,1.0682955,-0.40593677,2.33792666,-0.37988202,5.63746925,4.99638057,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.55981263,-0.12727095,-0.40987475,-0.37988202,-1.11925537,-0.33258322,-0.14781903,-0.40593677,-0.27241302,-1.06397951,0.92845174,-0.04066777,0.47897331,0.71533726,-0.43647521,2.16021683,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.86658202,1.90740516,-0.31786722,-0.28172451,0.15872536,-0.52392609,0.3396897,0.64805102,0.38422459
2692404_1249477,2692404,1249477,train,13,Cultivated areas of gardens and parks,-0.34123477,-0.34729237,-0.24630965,0.76912319,0.75273639,0.30703325,1.03687617,-0.0350641,0.78795338,0.77852293,0.98914065,0.87256985,2.86540324,3.3234179,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.28179487,-0.12727095,-0.40987475,3.3234179,-0.49030875,-0.33258322,0.21031842,0.87256985,1.8878672,0.34195822,0.26443518,-0.63183276,0.30310039,-0.25607341,-0.32339236,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.65429494,-0.62298573,0.05185491,-0.28172451,-0.59655595,-0.52392609,1.36202527,-0.68210122,-0.86350685
2692328_1236658,2692328,1236658,train,4,Seasonally wet and wet grasslands,0.22857762,-0.04164623,0.49095508,0.53557438,0.73515346,0.1813283,0.94193049,-0.91502954,0.65151874,0.29350973,0.96582761,2.83768188,2.4954846,2.90592688,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.30318086,-0.12727095,-0.40987475,2.90592688,-0.23271969,-0.33258322,-0.05828466,2.83768188,-0.27241302,0.75187803,0.13756353,1.24744965,1.09178052,-0.64751594,0.3040351,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.68969238,-0.0838842,-0.32325152,-0.17371833,-0.87837734,-0.52392609,-0.90397626,-0.68210122,-0.87140388
2659680_1256279,2659680,1256279,train,8,Broadleaved deciduous woodland,-0.6828036,-0.27666022,-0.84627914,0.74646547,0.69021929,0.99443248,0.69744538,0.20984537,0.74560285,1.15660408,0.98316412,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.55981263,-0.12727095,-0.40987475,-0.37988202,-0.56114574,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.10123936,0.55442752,-0.29580213,-0.40236986,0.02455634,-0.04250914,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.16653501,0.3279264,-0.32325152,-0.01325199,1.42128515,-0.52392609,2.49766092,1.76703666,1.58457382
